MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/05/28 13:20:00.683),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
0,NewMedia0,5,0.0332,1.27715E+11,0.37637,0.16123,0,0.0332,1,1,0.36095,0.07639,1,0.3901,0.11389,0, ,0,,0.28753,0.48333,19.52164,1.06159,1,0.55398,0.47155,19.90505,1.06159,1,0,0,9,3.71598,1,4.00434,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,0,0,0
0,NewMedia0,27,0.18066,1.27716E+11,0.3747,0.1306,0.04004,0.14062,2,1,0.3837,-0.00374,1,0.3901,0.11389,0, ,0,,0.28853,0.47998,18.97145,1.02461,1,0.55445,0.46863,20.44006,1.02461,1,0,0,9,3.80014,1,3.95164,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,33.23543,95.53628,0
0,NewMedia0,46,0.30762,1.27717E+11,0.37695,-0.10366,0.20703,0.10059,3,1,0.37108,-0.10154,1,0.68437,0,0, ,0,,0.28888,0.48058,18.70456,1.08278,1,0.55518,0.46914,19.75034,1.08278,1,0,0,9,3.79548,1,3.74868,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,253.03769,89.02176,0
0,NewMedia0,70,0.46875,1.27719E+11,0.39588,0.0295,0.33496,0.13379,4,1,0.3955,-0.00517,1,0.99948,0.04537,0, ,0,,0.28835,0.48104,18.11295,1.02954,1,0.5547,0.46975,19.49927,1.04022,1,0,0,9,3.69161,1,3.81367,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,148.3345,284.18329,0
0,NewMedia0,100,0.66992,1.27721E+11,0.37227,0.00323,0.47559,0.19434,5,1,0.36221,-0.07719,1,0.9776,0.67593,0, ,0,,0.28864,0.48001,18.16029,1.06462,1,0.5548,0.46897,19.54657,1.06462,1,0,0,9,3.69702,1,3.84622,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,53.47774,147.95866,0
0,NewMedia0,130,0.87109,1.27723E+11,0.36293,-0.03558,0.67578,0.19531,6,1,0.36705,0.04831,1,0.83958,0.9037,0, ,0,,0.28792,0.47971,18.18831,0.99153,1,0.55437,0.46832,19.37321,0.98238,1,0,0,9,3.70801,1,3.69794,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,45.58984,113.16307,0
0,NewMedia0,175,1.17188,1.27726E+11,0.36905,0.03809,0.87695,0.29492,7,1,0.39116,0.00395,1,0.63281,0.96667,0, ,0,,0.2871,0.47915,18.36777,0.99138,1,0.55376,0.46746,19.75403,1.00054,1,0,0,9,3.66017,1,3.75537,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,80.42661,278.401,0
0,NewMedia0,207,1.38574,1.27728E+11,0.39186,0.06625,1.17871,0.20703,8,1,0.47244,0.1567,1,0.62083,0.975,0, ,0,,0.2905,0.48237,17.97882,0.99298,1,0.55631,0.47095,19.2846,0.9823,1,0,0,9,3.50697,1,3.80909,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,53.31942,325.22266,0
0,NewMedia0,255,1.70801,1.27731E+11,0.72457,0.73046,1.43262,0.27539,9,1,0.71613,0.75827,1,0.62083,0.975,0, ,0,,0.29671,0.49016,17.89954,1.01885,1,0.56313,0.47965,18.36838,1.01885,1,0,0,9,3.53643,1,3.62029,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,960.5498,311.68533,0
0,NewMedia0,294,1.96973,1.27734E+11,0.63965,0.77122,1.71484,0.25488,10,1,0.5655,0.65547,1,0.62083,0.975,0, ,0,,0.29047,0.48896,17.45291,1.0509,1,0.55719,0.47776,18.00004,1.06159,1,0,0,9,3.55097,1,3.80595,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,168.88445,195.10901,0
0,NewMedia0,328,2.19727,1.27736E+11,0.33468,0.49436,1.99609,0.20117,11,1,0.20159,0.4053,1,0.54844,0.49907,0, ,0,,0.28153,0.48757,18.66934,1.06159,1,0.54844,0.47563,19.88281,1.06159,1,0,0,9,3.67804,1,3.99843,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,657.46948,152.94876,0
0,NewMedia0,354,2.37109,1.27738E+11,0.14774,0.45252,2.22363,0.14746,12,1,0.22014,0.63187,0,0.74063,0.25,0, ,0,,0.2757,0.49153,6.62023,0.98253,0,0.546,0.47332,19.38431,0.98253,0,0,0,9,1.43232,0,3.58514,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,361.758,172.82443,0
0,NewMedia0,391,2.61914,1.2774E+11,0.81409,0.10244,2.49805,0.12109,13,1,0.90462,0.05862,1,0.66406,0.85556,0, ,0,,0.30198,0.4805,21.34964,1.01257,1,0.56843,0.4701,22.97133,1.02172,1,0,0,10,4.29239,1,4.35891,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1334.08899,16.46348,0
0,NewMedia0,416,2.78613,1.27742E+11,0.90328,0.15416,2.62598,0.16016,14,1,0.81179,0.43345,1,0.66042,0.98056,0, ,0,,0.30178,0.48413,22.98714,0.96421,1,0.56777,0.47324,24.13534,0.95505,1,0,0,10,4.37781,1,4.51094,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,180.1245,341.93442,0
0,NewMedia0,446,2.9873,1.27744E+11,0.69293,0.86024,2.83398,0.15332,15,1,0.64924,0.94445,1,0.64792,0.99907,0, ,0,,0.29752,0.4936,24.69791,1.01282,1,0.56415,0.48282,25.01322,0.99298,1,0,0,10,4.59826,1,4.77004,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,862.91376,242.09331,0
0,NewMedia0,505,3.38281,1.27748E+11,0.65501,0.93373,2.99414,0.38867,16,1,0.6783,0.99026,1,0.65,0.98611,0, ,0,,0.29676,0.49454,25.95736,1.01885,1,0.56369,0.4836,26.33906,1.01885,1,0,0,10,4.85378,1,4.94687,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,107.70442,227.46944,0
0,NewMedia0,522,3.49707,1.27749E+11,0.65233,0.94859,3.38965,0.10742,17,1,0.62372,0.79999,1,0.68385,0.97963,0, ,0,,0.29567,0.492,25.86704,1.06132,1,0.56249,0.48108,26.42823,1.05063,1,0,0,10,4.85276,1,4.98722,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,16.8535,252.22287,0
0,NewMedia0,589,3.94531,1.27754E+11,0.64595,0.83616,3.50391,0.44141,18,1,0.59792,0.75894,1,0.2776,0.16296,0, ,0,,0.2937,0.49012,23.19316,0.97321,1,0.56108,0.47889,23.14568,0.98237,1,0,0,10,4.3713,1,4.45762,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,122.0407,95.7606,0
0,NewMedia0,609,4.0791,1.27755E+11,0.41656,0.1568,3.99219,0.08691,19,1,0.32481,0.07888,1,0.27865,0.1463,0, ,0,,0.28589,0.48022,21.32006,0.9916,1,0.55222,0.46854,21.47483,0.9916,1,0,0,10,4.04415,1,4.29484,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,855.7489,120.97543,0
0,NewMedia0,630,4.21973,1.27756E+11,0.32072,0.08842,4.08594,0.13379,20,1,0.33606,0.12065,1,0.21406,0.21111,0, ,0,,0.28576,0.47998,20.0787,0.98252,1,0.55262,0.46821,20.53316,0.98252,1,0,0,10,3.7945,1,4.12099,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,198.2791,158.13278,0
0,NewMedia0,644,4.31348,1.27757E+11,0.17074,0.10115,4.22656,0.08691,21,1,0.13633,0.11058,1,0.21146,0.21111,0, ,0,,0.2816,0.4812,20.10959,1.00389,1,0.5483,0.46909,21.06178,0.99321,1,0,0,10,3.93938,1,3.98069,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,288.28955,182.73344,0
0,NewMedia0,683,4.5752,1.2776E+11,0.13332,0.11729,4.32031,0.25488,22,1,0.1472,0.16014,1,0.21094,0.2037,0, ,0,,0.28021,0.48156,20.95516,0.98252,1,0.54696,0.46932,21.26811,0.98252,1,0,0,10,3.93454,1,4.18176,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,73.93072,193.63745,0
0,NewMedia0,712,4.76855,1.27762E+11,0.12745,0.17345,4.58105,0.1875,23,1,0.13535,0.20715,1,0.20312,0.19352,0, ,0,,0.27913,0.48223,21.5437,0.96678,1,0.54608,0.46969,21.71484,0.96678,1,0,0,10,4.06228,1,4.28396,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,61.69103,259.47345,0
0,NewMedia0,745,4.99023,1.27764E+11,0.12658,0.1775,4.77539,0.21484,24,1,0.12584,0.14111,1,0.20312,0.19352,0, ,0,,0.27827,0.48179,21.70643,1.01885,1,0.54494,0.46907,21.39165,1.01885,1,0,0,10,4.0959,1,4.3938,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,4.68212,249.09842,0
0,NewMedia0,758,5.07715,1.27765E+11,0.30651,0.13872,4.99707,0.08008,25,1,0.36857,0.17142,1,0.20312,0.19352,0, ,0,,0.28444,0.48075,20.99128,0.98252,1,0.55106,0.46849,21.4287,0.98252,1,0,0,10,4.15551,1,4.44051,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,347.99515,6.9125,0
0,NewMedia0,780,5.22461,1.27766E+11,0.37313,0.16606,5.08398,0.14062,26,1,0.48339,0.25139,1,0.20312,0.19352,0, ,0,,0.28881,0.4809,20.46644,0.99137,1,0.5556,0.46937,20.11602,0.99137,1,0,0,10,4.1864,1,4.3291,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,131.27425,347.00137,0
0,NewMedia0,843,5.64648,1.27771E+11,0.78041,0.63129,5.49316,0.15332,27,1,0.70776,0.72582,1,0.20312,0.19352,0, ,0,,0.29806,0.49137,19.60839,0.9916,1,0.5642,0.48103,20.76892,0.9916,1,0,0,11,3.82667,1,3.96221,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,929.48553,327.2778,0
0,NewMedia0,859,5.75391,1.27772E+11,0.70913,0.79911,5.67383,0.08008,28,1,0.68059,0.8433,0,0.20312,0.19352,0, ,0,,0.29921,0.49332,13.99194,1.06158,0,0.56377,0.48226,11.65694,1.06158,0,0,0,11,3.31479,0,2.72141,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,227.11229,232.94373,0
0,NewMedia0,899,6.02148,1.27774E+11,0.6194,0.77961,5.92188,0.09961,29,1,0.54328,0.74231,1,0.20312,0.19352,0, ,0,,0.30004,0.48966,22.20762,1.01112,1,0.56609,0.4818,22.50116,1.02028,1,0,0,11,4.21243,1,4.42929,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,173.56393,173.03062,0
0,NewMedia0,928,6.21582,1.27776E+11,0.55448,0.74205,6.02832,0.1875,30,1,0.54249,0.7653,1,0.20312,0.19352,0, ,0,,0.30195,0.49109,22.5472,1.03273,1,0.56728,0.48392,23.09086,1.02205,1,0,0,11,4.26346,1,4.4748,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,131.08095,161.9731,0
0,NewMedia0,953,6.38281,1.27778E+11,0.55099,0.72025,6.22266,0.16016,31,1,0.73356,0.66576,1,0.20312,0.19352,0, ,0,,0.31052,0.4716,21.63941,1.00976,1,0.5737,0.4681,21.2338,1.00976,1,0,0,11,4.35439,1,4.52194,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,24.47902,105.88703,0
0,NewMedia0,988,6.61816,1.2778E+11,0.79269,0.6042,6.41016,0.20801,32,1,0.83863,0.72855,1,0.20312,0.19352,0, ,0,,0.31776,0.50042,21.94803,0.99137,1,0.57868,0.50029,21.97892,1.00053,1,0,0,11,4.29689,1,4.29919,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,480.69113,15.1138,0
0,NewMedia0,1039,6.95996,1.27784E+11,0.86442,0.63904,6.62402,0.33594,33,1,0.71327,0.65358,1,0.20312,0.19352,0, ,0,,0.31685,0.4908,22.46474,1.01884,1,0.58126,0.49075,23.26935,1.01884,1,0,0,11,4.43302,1,4.63875,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,142.76929,344.71906,0
0,NewMedia0,1056,7.07324,1.27785E+11,0.65315,0.61797,6.98633,0.08691,34,1,0.75836,0.56028,0,0.20312,0.19352,0, ,0,,0.30971,0.4987,6.49835,1.02459,0,0.57605,0.48691,18.291,1.02459,0,0,0,11,2.24993,0,4.30927,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,406.27606,176.78918,0
0,NewMedia0,1137,7.61621,1.2779E+11,0.6725,0.76463,7.26172,0.35449,35,1,0.6783,0.79598,1,0.20312,0.19352,0, ,0,,0.29929,0.4914,24.2387,1.04174,1,0.56225,0.48744,25.06971,1.04174,1,0,0,12,4.61044,1,4.87599,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,162.6916,283.20044,0
0,NewMedia0,1141,7.64355,1.27791E+11,0.60413,0.75942,7.62305,0.02051,36,1,0.50724,0.72011,1,0.20312,0.19352,0, ,0,,0.29433,0.49153,24.07826,0.99137,1,0.5574,0.48742,24.84408,1.00053,1,0,0,12,4.74113,1,5.00442,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,131.39093,177.54556,0
0,NewMedia0,1188,7.95703,1.27794E+11,0.31552,0.69415,7.66895,0.28809,37,1,0.32215,0.77297,1,0.20312,0.19352,0, ,0,,0.2722,0.50901,21.07678,1.06158,1,0.53696,0.49708,23.57072,1.05089,1,0,0,12,4.59478,1,4.85637,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,558.59692,172.75027,0
0,NewMedia0,1289,8.63379,1.27801E+11,0.57698,1.50726,8.4873,0.14648,38,1,0.5742,1.56058,1,0.20312,0.19352,0, ,0,,0.29037,0.53027,25.01308,1.04021,1,0.55511,0.52721,26.63227,1.02952,1,0,0,13,5.01567,1,5.232,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1011.5188,299.75464,0
0,NewMedia0,1302,8.72168,1.27801E+11,0.55295,1.27572,8.64062,0.08105,39,1,0.52123,0.9563,1,0.20312,0.19352,0, ,0,,0.29074,0.52171,25.66469,1.02952,1,0.55666,0.51899,27.66227,1.01884,1,0,0,12,5.07979,1,5.30502,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,254.28389,100.45371,0
0,NewMedia0,1330,8.90918,1.27803E+11,0.49932,0.91853,8.74805,0.16113,40,1,0.2962,0.95696,1,0.20312,0.19352,0, ,0,,0.28709,0.52024,27.21163,1.00968,1,0.55368,0.51759,28.7438,1.00052,1,0,0,12,5.14936,1,5.35015,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,399.27124,104.94514,0
0,NewMedia0,1349,9.03613,1.27805E+11,0.28523,0.9639,8.93555,0.10059,41,1,0.39682,1.31871,1,0.20312,0.19352,0, ,0,,0.29035,0.52587,26.53241,1.02525,1,0.55542,0.52321,27.63481,1.02525,1,0,0,12,5.25523,1,5.41823,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,413.96301,186.79788,0
0,NewMedia0,1374,9.2041,1.27806E+11,0.5376,2.27432,9.10254,0.10156,42,1,0.52688,2.25767,1,0.20312,0.19352,0, ,0,,0.2966,0.54601,22.57823,1.07359,1,0.55801,0.54257,23.5213,1.06444,1,0,0,12,4.98169,1,5.2101,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1495.90479,288.90002,0
0,NewMedia0,1389,9.30469,1.27807E+11,0.54219,2.26299,9.20996,0.09473,43,1,0.55295,2.4106,1,0.20312,0.19352,0, ,0,,0.29621,0.55022,21.72066,1.10395,1,0.55805,0.54588,23.15709,1.10395,1,0,0,12,4.9493,1,5.19524,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,15.0794,54.23721,0
0,NewMedia0,1404,9.4043,1.27808E+11,0.52882,2.29607,9.31055,0.09375,44,1,0.52811,2.01774,0,0.20312,0.19352,0, ,0,,0.29611,0.54596,16.63174,0.95504,0,0.55902,0.54209,15.22057,0.94588,0,0,0,12,4.69959,0,4.75767,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,43.99257,234.30151,0
0,NewMedia0,1458,9.76562,1.27812E+11,0.52325,0.72807,9.63184,0.13379,45,1,0.53272,0.43832,0,0.20312,0.19352,0, ,0,,0.29205,0.52262,20.57578,1.01884,0,0.56051,0.52497,6.89133,1.01884,0,0,0,13,4.51905,0,1.94426,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1693.47363,90.36183,0
0,NewMedia0,1612,10.8252,1.27822E+11,0.44255,2.18073,10.67676,0.14844,46,1,0.49503,2.24088,1,0.20312,0.19352,0, ,0,,0.28107,0.61764,20.48481,1.07199,1,0.54091,0.61043,20.80714,1.08267,1,0,0,12,4.93466,1,5.53099,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1576.50549,264.35968,0
0,NewMedia0,1628,10.93164,1.27824E+11,0.53966,2.27898,10.83398,0.09766,47,1,0.55661,2.34935,1,0.20312,0.19352,0, ,0,,0.28987,0.61152,20.90394,1.09327,1,0.54955,0.60407,22.39852,1.10395,1,0,0,12,5.07808,1,5.3415,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,214.53058,330.35568,0
0,NewMedia0,1650,11.49414,1.27829E+11,0.54651,2.3481,10.93848,0.55566,48,1,0.52235,2.33231,1,0.20312,0.19352,0, ,0,,0.30051,0.61146,23.21076,1.05384,1,0.56291,0.60469,22.08315,1.04316,1,0,0,12,4.94364,1,5.58651,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,75.79938,279.99197,0
0,NewMedia0,1692,11.80957,1.27832E+11,0.47936,2.21677,11.52734,0.28223,49,1,0.53071,2.2425,1,0.20312,0.19352,0, ,0,,0.28869,0.60952,20.44691,0.95496,1,0.55049,0.59949,21.05007,0.95496,1,0,0,12,4.77967,1,5.28241,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,191.6768,132.27055,0
0,NewMedia0,1714,11.99707,1.27834E+11,0.53189,2.23398,11.81641,0.18066,50,1,0.58095,2.27956,1,0.20312,0.19352,0, ,0,,0.28941,0.6088,21.05119,1.01884,1,0.55193,0.59704,21.06635,1.01884,1,0,0,12,4.7279,1,5.03442,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,102.55588,349.55832,0
0,NewMedia0,1734,12.1377,1.27836E+11,0.48217,2.14587,12.03906,0.09863,51,1,0.49628,2.20051,1,0.20312,0.19352,0, ,0,,0.29056,0.60914,20.87624,1.00968,1,0.55399,0.59766,20.92335,1.01884,1,0,0,12,4.73017,1,5.02099,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,134.78964,135.09129,0
0,NewMedia0,1759,12.30469,1.27837E+11,0.49644,2.16615,12.14355,0.16113,52,1,0.52516,2.24067,1,0.20312,0.19352,0, ,0,,0.28944,0.60976,20.86917,1.05071,1,0.55248,0.59727,20.73561,1.06139,1,0,0,12,4.64381,1,5.26481,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,35.07703,321.36081,0
0,NewMedia0,1776,12.41895,1.27838E+11,0.52686,2.22622,12.31152,0.10742,53,1,0.52828,2.212,1,0.20312,0.19352,0, ,0,,0.28872,0.60981,19.64465,1.02952,1,0.55144,0.59684,20.90288,1.01884,1,0,0,12,4.6102,1,4.90433,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,87.29319,311.99631,0
0,NewMedia0,1854,12.94141,1.27844E+11,0.57556,2.11301,12.80664,0.13477,54,1,0.58876,2.14116,1,0.20312,0.19352,0, ,0,,0.30106,0.60604,20.25939,0.95504,1,0.56513,0.59496,21.05385,0.94588,1,0,0,13,4.51491,1,5.02357,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,153.92247,52.59285,0
0,NewMedia0,1881,13.12207,1.27845E+11,0.58954,2.16535,12.94824,0.17383,55,1,0.58641,2.13213,1,0.20312,0.19352,0, ,0,,0.3017,0.60569,21.55124,0.94588,1,0.56587,0.59407,23.18556,0.94588,1,0,0,13,4.71999,1,5.04283,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,62.57621,295.40042,0
0,NewMedia0,1927,13.43066,1.27849E+11,0.5858,2.18262,13.12891,0.30176,56,1,0.58495,2.2369,1,0.20312,0.19352,0, ,0,,0.30289,0.6056,22.01564,1.01883,1,0.56694,0.59452,23.28031,1.01883,1,0,0,12,4.71801,1,5.12935,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,19.98638,248.94377,0
0,NewMedia0,1944,13.54395,1.2785E+11,0.57969,2.20707,13.43652,0.10742,57,1,0.5798,2.14322,1,0.20312,0.19352,0, ,0,,0.30265,0.60577,22.1357,0.95496,1,0.56671,0.5945,23.52309,0.96412,1,0,0,12,4.63534,1,5.05614,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,28.89461,246.0462,0
0,NewMedia0,1960,13.65137,1.27851E+11,0.51055,2.21376,13.55078,0.10059,58,1,0.47386,2.23701,1,0.20312,0.19352,0, ,0,,0.29958,0.60693,20.68901,0.99319,1,0.56378,0.5954,21.69004,1.00388,1,0,0,12,4.80596,1,5.16678,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,132.94519,183.11525,0
0,NewMedia0,1976,13.75879,1.27852E+11,0.47736,2.19702,13.6582,0.10059,59,1,0.48807,2.17951,1,0.20312,0.19352,0, ,0,,0.30036,0.60715,20.59301,0.96419,1,0.56432,0.59603,22.31832,0.97335,1,0,0,12,4.8562,1,5.23377,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,66.23967,164.16125,0
0,NewMedia0,2017,14.0332,1.27855E+11,0.48305,2.18389,13.76562,0.26758,60,1,0.51026,2.32224,1,0.20312,0.19352,0, ,0,,0.30173,0.60652,21.33467,1.04274,1,0.56553,0.59582,22.39868,1.07521,1,0,0,12,4.93823,1,5.19469,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,17.90068,52.38897,0
0,NewMedia0,2037,14.16699,1.27856E+11,0.50934,2.33367,14.05957,0.10742,61,1,0.50167,2.21305,1,0.20312,0.19352,0, ,0,,0.30132,0.60674,21.05693,1.02952,1,0.56535,0.59585,22.67341,1.01883,1,0,0,12,5.07447,1,5.32642,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,169.45477,287.3302,0
0,NewMedia0,2060,14.32129,1.27857E+11,0.52387,2.31127,14.17383,0.14746,62,1,0.53938,2.26307,1,0.20312,0.19352,0, ,0,,0.30164,0.60671,21.20057,1.01883,1,0.56594,0.59586,22.61037,1.01883,1,0,0,12,5.01266,1,5.38135,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,36.92591,40.93079,0
0,NewMedia0,2112,14.66895,1.27861E+11,0.55525,2.31569,14.32812,0.34082,63,1,0.53693,2.39415,1,0.20312,0.19352,0, ,0,,0.29931,0.60679,20.67427,1.08267,1,0.56314,0.59615,20.46135,1.08267,1,0,0,12,5.01835,1,5.55827,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,60.43839,355.46982,0
0,NewMedia0,2124,14.75,1.27862E+11,0.54079,2.31063,14.67578,0.07422,64,1,0.48749,2.21808,0,0.20312,0.19352,0, ,0,,0.29967,0.60675,16.51837,1.01883,0,0.56369,0.59593,16.14793,1.01883,0,0,0,12,4.26596,0,4.92985,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,28.2958,168.86435,0
0,NewMedia0,2182,15.13867,1.27866E+11,0.53182,2.1215,15.03711,0.10156,65,1,0.55215,2.27269,1,0.20312,0.19352,0, ,0,,0.30307,0.6081,20.37406,0.9732,1,0.56735,0.59725,21.17212,0.98236,1,0,0,13,4.82311,1,5.25226,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,204.98528,94.81956,0
0,NewMedia0,2199,15.25195,1.27867E+11,0.57196,2.27895,15.14551,0.10645,66,1,0.57039,2.3142,1,0.20312,0.19352,0, ,0,,0.30373,0.61182,20.05955,1.01883,1,0.56858,0.60088,21.70666,1.01883,1,0,0,13,5.12557,1,5.25327,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,186.69543,294.3811,0
0,NewMedia0,2221,15.39941,1.27868E+11,0.55885,2.28643,15.25879,0.14062,67,1,0.5477,2.17747,1,0.20312,0.19352,0, ,0,,0.30075,0.58445,23.14354,0.94588,1,0.56374,0.5724,23.95749,0.94588,1,0,0,13,4.92163,1,5.32571,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,26.43571,197.7934,0
0,NewMedia0,2253,15.61328,1.2787E+11,0.53803,2.24008,15.40625,0.20703,68,1,0.51129,2.32584,1,0.20312,0.19352,0, ,0,,0.29277,0.59465,21.05973,1.09326,1,0.55069,0.58256,20.21433,1.10395,1,0,0,13,4.83455,1,5.28254,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,64.06017,128.60962,0
0,NewMedia0,2288,15.84863,1.27873E+11,0.55125,2.35097,15.62012,0.22852,69,1,0.56074,2.21566,1,0.20312,0.19352,0, ,0,,0.28072,0.62816,20.92681,0.97327,1,0.54671,0.61164,20.60445,0.96412,1,0,0,13,4.89215,1,5.31259,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,122.4212,281.96622,0
0,NewMedia0,2320,16.0625,1.27875E+11,0.57221,2.27811,15.85547,0.20703,70,1,0.61332,2.28454,1,0.20312,0.19352,0, ,0,,0.27323,0.62276,21.70149,0.94588,1,0.5419,0.60308,20.88868,0.94588,1,0,0,12,4.9137,1,5.42075,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,88.38233,62.91372,0
0,NewMedia0,2358,16.31738,1.27877E+11,0.59257,2.23372,16.06934,0.24805,71,1,0.46194,2.28838,1,0.20312,0.19352,0, ,0,,0.27479,0.62214,21.21032,1.02952,1,0.53936,0.60242,22.43861,1.02952,1,0,0,12,5.13422,1,5.44383,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,61.85851,50.80622,0
